task_id,service_id,cpu_load_kcycles,data_size_mbit,num_microservices,release_time,source_node,deadline_ms
1848,369,1004.69,426.47,17,889,0,250.23
1849,369,637.46,995.76,4,914,3,231.87
1850,370,739.55,850.64,1,940,2,236.98
1851,370,591.14,10.0,7,956,4,229.56
1852,370,791.27,209.83,10,945,0,239.56
1853,370,742.34,484.4,8,894,4,237.12
1854,370,767.56,10.0,11,937,2,238.38
1855,371,839.53,526.88,4,927,1,241.98
1856,371,590.73,280.57,4,873,5,229.54
1857,371,162.58,10.0,8,925,7,208.13
1858,371,612.22,605.79,1,885,4,230.61
1859,371,527.44,337.47,10,940,1,226.37
1860,372,433.98,511.11,8,956,4,221.7
1861,372,720.2,10.0,10,1006,0,236.01
1862,372,584.4,362.01,9,957,0,229.22
1863,372,640.08,287.51,11,945,1,232.0
1864,372,865.85,1081.47,1,941,6,243.29
1865,373,143.16,745.3,4,953,3,207.16
1866,373,267.32,188.08,17,881,2,213.37
1867,373,1011.74,10.0,17,977,7,250.59
1868,373,796.94,167.48,9,924,7,239.85
1869,373,167.88,96.6,11,932,2,208.39
1870,374,501.96,716.97,14,945,5,225.1
1871,374,395.44,898.58,3,932,6,219.77
1872,374,634.5,10.0,9,964,7,231.72
1873,374,802.07,1022.52,13,866,6,240.1
1874,374,410.14,500.87,3,965,0,220.51
1875,375,792.51,330.85,1,879,2,239.63
1876,375,172.54,325.96,14,922,3,208.63
1877,375,384.42,10.0,14,966,1,219.22
1878,375,845.7,306.15,4,949,7,242.29
1879,375,401.52,1015.14,11,945,0,220.08
1880,376,1044.67,381.61,11,946,5,252.23
1881,376,10.0,1316.68,15,982,0,200.5
1882,376,549.76,834.8,13,974,6,227.49
1883,376,580.44,10.0,12,944,2,229.02
1884,376,606.99,1070.8,7,930,4,230.35
1885,377,556.48,698.06,12,921,1,227.82
1886,377,195.33,829.03,28,986,6,209.77
1887,377,184.54,10.0,1,932,5,209.23
1888,377,347.05,802.21,15,918,1,217.35
1889,377,869.41,615.75,11,868,3,243.47
1890,378,618.46,177.4,12,919,1,230.92
1891,378,862.21,746.18,6,939,0,243.11
1892,378,169.5,1125.6,11,962,1,208.47
1893,378,650.58,1275.1,16,938,5,232.53
1894,378,428.42,607.37,6,920,7,221.42
1895,379,517.84,339.49,12,948,4,225.89
1896,379,670.81,253.26,14,909,1,233.54
1897,379,776.11,10.0,1,981,2,238.81
1898,379,178.04,546.24,14,964,4,208.9
1899,379,448.04,199.39,9,938,2,222.4
1900,380,524.41,27.41,21,959,6,226.22
1901,380,785.75,465.88,1,929,3,239.29
1902,380,634.31,717.78,1,884,4,231.72
1903,380,125.26,330.89,1,955,3,206.26
1904,380,468.82,216.81,15,905,0,223.44
1905,381,383.09,490.27,3,974,4,219.15
1906,381,122.52,754.62,17,970,2,206.13
1907,381,802.69,174.89,28,943,0,240.13
1908,381,744.09,789.59,8,891,5,237.2
1909,381,680.01,1303.86,17,954,7,234.0
1910,382,814.09,518.65,1,945,4,240.7
1911,382,436.45,204.06,5,899,5,221.82
1912,382,607.15,10.0,15,949,0,230.36
1913,382,437.91,10.0,22,983,0,221.9
1914,382,10.0,10.0,8,989,0,200.5
1915,383,696.13,559.31,5,984,2,234.81
1916,383,423.53,240.62,13,919,0,221.18
1917,383,760.95,1038.2,11,964,3,238.05
1918,383,264.7,775.4,1,966,7,213.24
1919,383,697.07,10.0,8,939,4,234.85
1920,384,229.86,355.68,15,983,1,211.49
1921,384,277.8,302.98,20,892,4,213.89
1922,384,348.88,710.37,6,952,7,217.44
1923,384,555.75,575.4,11,1017,6,227.79
1924,384,751.31,1156.91,4,976,3,237.57
1925,385,482.44,10.0,18,935,6,224.12
1926,385,533.13,978.87,5,944,4,226.66
1927,385,354.68,267.28,3,923,6,217.73
1928,385,58.86,586.78,10,931,3,202.94
1929,385,217.17,799.72,15,982,6,210.86
1930,386,423.44,10.0,11,989,1,221.17
1931,386,701.24,822.68,9,963,3,235.06
1932,386,360.56,692.47,2,970,0,218.03
1933,386,245.46,520.42,2,1001,4,212.27
1934,386,562.91,683.02,13,973,2,228.15
1935,387,840.83,10.0,13,1026,6,242.04
1936,387,546.9,819.84,15,975,1,227.34
1937,387,717.85,10.0,19,970,6,235.89
1938,387,165.06,895.14,6,958,7,208.25
1939,387,10.0,592.95,13,991,4,200.5
1940,388,678.64,1360.44,21,1030,1,233.93
1941,388,598.55,990.12,16,981,5,229.93
1942,388,205.77,454.54,1,987,3,210.29
1943,388,969.62,138.58,22,989,1,248.48
1944,388,219.8,695.67,1,1048,2,210.99
1945,389,247.25,875.28,5,962,1,212.36
1946,389,526.76,387.52,4,1005,7,226.34
1947,389,994.04,428.73,10,983,3,249.7
1948,389,448.91,467.41,10,975,6,222.45
1949,389,292.81,120.51,14,958,3,214.64
1950,390,417.91,79.07,3,963,3,220.9
1951,390,68.75,613.53,6,972,0,203.44
1952,390,1177.29,433.22,1,955,4,258.86
1953,390,1314.54,10.0,1,976,6,265.73
1954,390,816.71,61.14,10,1007,2,240.84
1955,391,783.5,665.49,5,1005,7,239.17
1956,391,845.87,630.68,4,993,0,242.29
1957,391,123.88,586.69,1,983,0,206.19
1958,391,567.2,794.71,1,984,1,228.36
1959,391,453.25,384.82,14,926,5,222.66
1960,392,842.29,10.0,15,934,3,242.11
1961,392,10.0,88.76,10,966,5,200.5
1962,392,809.13,1016.59,12,1009,0,240.46
1963,392,10.0,743.73,12,973,1,200.5
1964,392,498.84,270.95,1,982,5,224.94
1965,393,636.32,591.99,11,958,5,231.82
1966,393,10.0,974.97,17,979,6,200.5
1967,393,267.82,538.75,14,963,4,213.39
1968,393,204.09,173.12,2,966,3,210.2
1969,393,109.91,625.65,17,994,7,205.5
1970,394,751.98,1174.28,1,1018,5,237.6
1971,394,577.01,82.27,4,991,6,228.85
1972,394,18.26,372.87,10,897,5,200.91
1973,394,472.04,212.24,11,1024,6,223.6
1974,394,490.14,516.12,6,931,3,224.51
1975,395,1304.63,235.82,17,998,3,265.23
1976,395,114.84,1034.96,12,1001,7,205.74
1977,395,218.78,168.86,16,994,1,210.94
1978,395,594.21,462.56,10,907,1,229.71
1979,395,600.23,211.93,10,967,6,230.01
1980,396,1096.34,1320.63,13,1024,3,254.82
1981,396,482.37,584.14,3,957,5,224.12
1982,396,615.85,438.12,10,970,3,230.79
1983,396,10.0,1169.16,15,957,7,200.5
1984,396,564.77,1146.2,9,997,4,228.24
1985,397,566.49,10.0,21,945,6,228.32
1986,397,819.63,190.08,14,992,7,240.98
1987,397,358.11,931.87,5,945,5,217.91
1988,397,378.73,79.96,1,948,7,218.94
1989,397,268.93,775.43,6,981,3,213.45
1990,398,297.98,855.12,14,985,6,214.9
1991,398,461.04,348.18,21,944,1,223.05
1992,398,580.55,727.74,1,967,1,229.03
1993,398,668.54,605.05,10,997,3,233.43
1994,398,127.25,122.04,11,1013,5,206.36
1995,399,799.25,971.58,15,984,2,239.96
1996,399,58.08,534.33,3,1008,0,202.9
1997,399,324.58,10.0,10,945,2,216.23
1998,399,456.01,1439.64,8,1003,4,222.8
1999,399,550.67,1055.51,17,1050,1,227.53
2000,400,1073.58,10.0,12,1036,7,253.68
2001,400,966.76,10.0,1,1005,5,248.34
2002,400,476.42,979.35,9,1036,7,223.82
2003,400,857.99,346.99,10,947,6,242.9
2004,400,534.17,1666.81,1,1036,6,226.71
2005,401,52.8,589.09,13,1016,3,202.64
2006,401,652.07,483.92,2,985,1,232.6
2007,401,734.68,917.04,5,978,1,236.73
2008,401,777.13,308.44,8,1024,6,238.86
2009,401,595.2,930.6,1,966,2,229.76
2010,402,559.19,809.42,13,979,5,227.96
2011,402,186.9,10.0,1,991,4,209.34
2012,402,138.0,1204.33,12,1001,6,206.9
2013,402,474.63,316.06,8,975,3,223.73
2014,402,527.82,301.19,14,973,1,226.39
2015,403,184.23,619.53,2,1056,4,209.21
2016,403,316.1,633.02,11,999,5,215.81
2017,403,696.57,467.38,1,1042,5,234.83
2018,403,294.73,217.7,1,1010,5,214.74
2019,403,408.67,675.54,7,987,5,220.43
2020,404,538.09,10.0,1,1022,7,226.9
2021,404,190.2,426.44,8,1005,7,209.51
2022,404,881.74,10.0,1,1026,2,244.09
2023,404,722.15,10.0,26,1046,4,236.11
2024,404,10.0,402.88,10,1036,4,200.5
2025,405,431.15,699.48,18,988,7,221.56
2026,405,148.42,10.0,18,1017,7,207.42
2027,405,927.09,36.38,24,1009,4,246.35
2028,405,239.52,10.0,1,1002,4,211.98
2029,405,882.34,826.39,1,1022,1,244.12
2030,406,454.39,1419.99,10,1027,7,222.72
2031,406,1127.41,657.91,1,960,0,256.37
2032,406,25.12,686.14,17,982,6,201.26
2033,406,862.43,10.0,1,1080,0,243.12
2034,406,1340.41,305.13,1,994,6,267.02
2035,407,606.27,595.89,1,1004,1,230.31
2036,407,476.76,724.58,3,1036,4,223.84
2037,407,342.06,659.71,6,989,1,217.1
2038,407,10.0,684.86,11,1004,5,200.5
2039,407,337.22,1050.63,9,1042,0,216.86
2040,408,721.29,397.43,3,1027,4,236.06
2041,408,487.49,10.0,17,1031,5,224.37
2042,408,285.79,872.35,20,1024,0,214.29
2043,408,577.01,10.0,24,1011,0,228.85
2044,408,1037.93,664.17,4,972,3,251.9
2045,409,289.55,137.77,16,997,0,214.48
2046,409,570.48,344.97,8,1043,3,228.52
2047,409,680.03,717.07,1,1082,7,234.0
2048,409,638.76,536.23,2,1054,3,231.94
2049,409,622.59,361.14,16,993,6,231.13
2050,410,319.75,811.88,10,1001,6,215.99
2051,410,549.67,671.41,9,1045,3,227.48
2052,410,10.0,10.0,13,1007,4,200.5
2053,410,409.97,899.63,1,1015,1,220.5
2054,410,473.43,773.89,18,1034,2,223.67
2055,411,415.84,795.38,1,982,0,220.79
2056,411,322.93,10.0,15,1053,7,216.15
2057,411,936.63,10.0,6,1052,3,246.83
2058,411,10.0,401.93,1,990,2,200.5
2059,411,779.42,10.0,1,1044,7,238.97
2060,412,494.15,136.85,14,989,1,224.71
2061,412,478.82,594.48,13,1022,7,223.94
2062,412,56.6,10.0,6,1036,2,202.83
2063,412,549.29,291.72,1,1038,5,227.46
2064,412,497.98,358.06,6,1049,0,224.9
2065,413,396.51,763.85,1,1021,6,219.83
2066,413,451.99,630.19,1,1029,1,222.6
2067,413,342.21,550.92,18,1076,0,217.11
2068,413,875.46,682.87,20,1029,4,243.77
2069,413,290.29,623.01,15,1030,3,214.51
2070,414,973.5,851.46,19,1037,3,248.68
2071,414,703.62,10.0,20,1040,3,235.18
2072,414,364.23,748.28,1,1054,2,218.21
2073,414,10.0,603.6,1,978,4,200.5
2074,414,350.88,521.88,7,1025,0,217.54
2075,415,485.6,907.06,13,1056,6,224.28
2076,415,518.8,615.27,21,1068,3,225.94
2077,415,204.71,1523.8,1,1038,4,210.24
2078,415,398.27,538.4,6,1063,6,219.91
2079,415,256.99,856.6,11,1039,2,212.85
2080,416,350.13,425.08,13,1011,2,217.51
2081,416,413.81,911.64,8,1005,7,220.69
2082,416,321.65,10.0,5,1063,3,216.08
2083,416,427.26,80.09,1,1003,6,221.36
2084,416,312.85,216.97,11,1059,7,215.64
2085,417,738.85,10.0,12,1059,2,236.94
2086,417,105.37,897.95,12,1010,4,205.27
2087,417,396.7,102.77,5,1022,7,219.83
2088,417,656.18,616.42,21,1077,3,232.81
2089,417,260.01,149.04,1,1029,3,213.0
2090,418,795.12,10.0,15,1022,6,239.76
2091,418,126.48,687.71,2,1022,1,206.32
2092,418,462.0,391.16,21,1024,1,223.1
2093,418,636.38,398.97,2,1043,0,231.82
2094,418,664.61,466.99,1,1061,5,233.23
2095,419,973.72,10.0,1,1115,6,248.69
2096,419,13.19,10.0,9,1007,0,200.66
2097,419,278.2,1240.98,4,1003,7,213.91
2098,419,422.08,514.15,23,1027,2,221.1
2099,419,731.66,712.07,1,1006,2,236.58
2100,420,512.81,387.65,11,1092,2,225.64
2101,420,1348.2,1495.74,5,1083,4,267.41
2102,420,395.85,867.11,15,1082,3,219.79
2103,420,467.55,388.97,19,1058,5,223.38
2104,420,782.9,511.17,8,1037,5,239.15
2105,421,181.28,397.41,3,1053,7,209.06
2106,421,448.93,754.1,12,1079,2,222.45
2107,421,661.09,621.81,1,1079,2,233.05
2108,421,336.33,678.87,7,1090,7,216.82
2109,421,1103.59,1598.06,19,1073,0,255.18
2110,422,558.55,1166.1,17,1087,4,227.93
2111,422,411.79,202.39,8,1080,5,220.59
2112,422,838.65,520.34,1,1023,0,241.93
2113,422,635.2,407.51,11,1085,1,231.76
2114,422,476.42,582.67,9,1000,6,223.82
2115,423,615.16,364.18,8,1077,0,230.76
2116,423,567.62,1178.72,6,1044,0,228.38
2117,423,90.74,1354.69,1,1030,5,204.54
2118,423,979.43,586.69,10,1086,0,248.97
2119,423,156.19,1156.46,1,1070,5,207.81
2120,424,446.07,306.61,8,1049,6,222.3
2121,424,612.59,154.68,15,1067,5,230.63
2122,424,160.09,410.13,5,1115,1,208.0
2123,424,648.82,397.04,18,1062,1,232.44
2124,424,480.15,420.13,21,1071,2,224.01
2125,425,766.18,933.44,15,1047,6,238.31
2126,425,744.6,27.52,5,1071,6,237.23
2127,425,459.43,10.0,5,1073,4,222.97
2128,425,507.95,677.92,10,1091,2,225.4
2129,425,10.0,10.0,1,1069,0,200.5
2130,426,182.56,29.19,5,1081,6,209.13
2131,426,514.03,355.56,22,1062,7,225.7
2132,426,658.73,1149.58,10,1049,5,232.94
2133,426,10.0,587.54,8,1108,7,200.5
2134,426,202.6,113.67,12,1050,7,210.13
2135,427,198.89,646.21,11,1043,4,209.94
2136,427,515.89,10.0,14,1089,7,225.79
2137,427,481.15,681.6,1,1060,1,224.06
2138,427,174.21,219.5,1,1075,2,208.71
2139,427,325.55,129.74,17,1068,7,216.28
2140,428,602.72,47.09,1,1058,6,230.14
2141,428,415.28,10.0,1,1041,5,220.76
2142,428,377.2,10.5,9,1091,7,218.86
2143,428,361.35,233.78,1,1033,3,218.07
2144,428,1051.97,956.32,12,1085,4,252.6
2145,429,489.93,683.78,1,1132,2,224.5
2146,429,402.58,764.46,1,1118,1,220.13
2147,429,873.78,912.78,14,1090,2,243.69
2148,429,267.77,10.0,9,1117,4,213.39
2149,429,558.33,407.95,7,1130,0,227.92
2150,430,10.0,435.82,16,1023,5,200.5
2151,430,299.62,10.0,7,1101,7,214.98
2152,430,1057.05,492.99,1,1109,2,252.85
2153,430,873.87,1120.51,4,1049,7,243.69
2154,430,475.56,770.2,17,1110,3,223.78
2155,431,311.73,10.0,14,1097,1,215.59
2156,431,787.26,310.03,7,1077,3,239.36
2157,431,762.01,635.4,4,1088,0,238.1
2158,431,323.25,577.05,12,1145,7,216.16
2159,431,472.94,908.2,8,1125,7,223.65
2160,432,959.92,473.82,6,1115,7,248.0
2161,432,773.46,243.2,19,1058,0,238.67
2162,432,422.68,1013.34,19,1104,2,221.13
2163,432,368.3,916.05,9,1077,3,218.41
2164,432,413.3,45.98,1,1051,7,220.66
2165,433,241.86,830.48,5,1089,2,212.09
2166,433,735.04,783.31,4,1116,0,236.75
2167,433,198.07,423.26,16,1077,4,209.9
2168,433,621.43,290.27,2,1057,4,231.07
2169,433,810.96,1548.57,5,1107,5,240.55
2170,434,1050.24,10.0,19,1065,2,252.51
2171,434,865.9,830.81,1,1080,2,243.29
2172,434,651.63,10.0,10,1052,2,232.58
2173,434,799.63,973.18,6,1095,3,239.98
2174,434,160.7,449.67,6,1064,7,208.04
2175,435,308.79,818.91,1,1095,2,215.44
2176,435,837.5,609.5,14,1117,7,241.87
2177,435,342.73,907.48,9,1037,2,217.14
2178,435,702.7,181.29,11,1125,2,235.13
2179,435,433.76,675.05,6,1113,3,221.69
2180,436,1194.42,815.91,10,1017,0,259.72
2181,436,561.2,847.93,10,1060,2,228.06
2182,436,362.99,390.74,10,1096,3,218.15
2183,436,174.76,1340.37,20,1023,4,208.74
2184,436,526.51,1297.48,12,1042,4,226.33
2185,437,94.2,470.63,13,1092,6,204.71
2186,437,694.74,318.7,8,1108,1,234.74
2187,437,406.62,691.38,23,1130,5,220.33
2188,437,432.95,1741.35,17,1058,6,221.65
2189,437,530.19,953.15,8,1086,3,226.51
2190,438,727.19,742.05,16,1103,0,236.36
2191,438,391.6,554.78,7,1100,2,219.58
2192,438,514.95,388.95,16,1088,2,225.75
2193,438,574.75,688.87,10,1048,4,228.74
2194,438,671.33,191.75,13,1124,7,233.57
2195,439,747.39,829.96,22,1081,0,237.37
2196,439,507.98,904.43,5,1085,2,225.4
2197,439,770.83,313.1,9,1064,3,238.54
2198,439,388.99,10.0,1,1180,5,219.45
2199,439,221.57,942.53,5,1087,4,211.08
2200,440,10.0,931.0,1,1095,6,200.5
2201,440,612.73,117.89,6,1129,0,230.64
2202,440,677.92,344.6,1,1084,5,233.9
2203,440,860.62,462.44,16,1085,3,243.03
2204,440,1095.92,10.0,20,1058,6,254.8
2205,441,513.07,619.11,18,1097,6,225.65
2206,441,534.0,402.91,7,1100,5,226.7
2207,441,342.02,66.96,10,1121,0,217.1
2208,441,395.11,520.42,1,1144,5,219.76
2209,441,434.16,405.67,15,1068,1,221.71
2210,442,492.98,10.0,5,1134,7,224.65
2211,442,825.61,407.03,1,1063,2,241.28
2212,442,1350.17,358.62,3,1083,7,267.51
2213,442,97.43,517.82,8,1109,2,204.87
2214,442,818.45,903.37,19,1082,7,240.92
2215,443,408.77,759.02,10,1116,4,220.44
2216,443,797.27,10.0,9,1086,0,239.86
2217,443,205.19,262.62,11,1125,4,210.26
2218,443,618.9,247.91,1,1129,7,230.94
2219,443,766.39,384.21,1,1185,6,238.32
2220,444,624.04,10.0,19,1114,6,231.2
2221,444,587.56,708.79,11,1004,6,229.38
2222,444,652.56,669.05,13,1069,2,232.63
2223,444,400.61,657.77,1,1156,4,220.03
2224,444,642.4,295.66,5,1156,1,232.12
2225,445,153.73,938.2,21,1118,6,207.69
2226,445,284.2,447.77,19,1149,6,214.21
2227,445,613.66,669.95,13,1125,3,230.68
2228,445,352.06,509.64,1,1121,0,217.6
2229,445,70.4,238.72,7,1105,5,203.52
2230,446,463.85,10.0,5,1118,7,223.19
2231,446,364.1,1022.2,13,1103,7,218.21
2232,446,833.36,807.45,12,1072,1,241.67
2233,446,362.75,161.32,10,1148,5,218.14
2234,446,770.92,586.99,7,1150,3,238.55
2235,447,592.69,952.27,17,1109,7,229.63
2236,447,941.23,538.12,1,1128,6,247.06
2237,447,777.1,31.69,22,1109,2,238.86
2238,447,490.56,1103.81,12,1156,3,224.53
2239,447,873.54,835.63,1,1108,1,243.68
2240,448,753.87,154.88,15,1180,4,237.69
2241,448,284.46,1131.65,10,1087,4,214.22
2242,448,322.64,1119.2,2,1189,1,216.13
2243,448,211.48,623.33,4,1106,5,210.57
2244,448,10.0,701.37,12,1117,7,200.5
2245,449,264.51,783.0,1,1122,3,213.23
2246,449,212.62,103.74,1,1124,7,210.63
2247,449,618.05,425.91,7,1119,6,230.9
2248,449,313.5,10.0,23,1151,7,215.68
2249,449,598.19,805.78,1,1139,4,229.91
2250,450,688.42,10.0,14,1162,1,234.42
2251,450,737.25,383.17,22,1126,4,236.86
2252,450,1013.08,303.84,16,1133,4,250.65
2253,450,207.23,192.82,16,1186,5,210.36
2254,450,199.01,356.35,8,1116,0,209.95
2255,451,655.72,306.36,1,1119,3,232.79
2256,451,98.97,10.0,12,1176,7,204.95
2257,451,235.91,237.26,1,1106,7,211.8
2258,451,540.44,492.66,1,1087,3,227.02
2259,451,660.7,62.49,9,1134,4,233.03
2260,452,443.66,1167.39,9,1140,6,222.18
2261,452,734.25,33.04,12,1113,3,236.71
2262,452,572.74,527.28,13,1132,5,228.64
2263,452,255.76,200.16,16,1106,4,212.79
2264,452,535.88,278.52,33,1203,4,226.79
2265,453,183.95,1049.35,8,1106,7,209.2
2266,453,247.31,468.06,7,1128,3,212.37
2267,453,477.5,290.79,5,1151,5,223.88
2268,453,599.48,645.01,14,1123,7,229.97
2269,453,690.66,443.15,18,1145,5,234.53
2270,454,271.91,1191.72,1,1104,1,213.6
2271,454,588.81,832.68,1,1176,0,229.44
2272,454,762.75,1032.65,2,1131,4,238.14
2273,454,545.19,887.32,4,1144,3,227.26
2274,454,75.66,789.2,5,1102,5,203.78
2275,455,172.56,369.49,19,1180,3,208.63
2276,455,251.47,569.02,4,1106,2,212.57
2277,455,749.89,712.57,32,1152,5,237.49
2278,455,342.08,528.57,16,1088,6,217.1
2279,455,752.45,10.0,9,1111,4,237.62
2280,456,720.55,316.74,11,1137,2,236.03
2281,456,675.31,115.47,19,1075,6,233.77
2282,456,10.0,634.76,9,1084,3,200.5
2283,456,827.97,441.6,13,1102,5,241.4
2284,456,429.3,98.11,7,1113,7,221.47
2285,457,138.28,239.8,12,1120,1,206.91
2286,457,285.6,356.04,8,1132,3,214.28
2287,457,581.53,10.0,26,1099,6,229.08
2288,457,297.65,238.46,1,1134,6,214.88
2289,457,540.07,555.41,26,1135,6,227.0
2290,458,284.71,58.5,8,1173,2,214.24
2291,458,10.0,411.55,12,1204,4,200.5
2292,458,1085.52,506.32,21,1157,0,254.28
2293,458,635.35,556.9,5,1115,7,231.77
2294,458,578.36,816.7,6,1168,2,228.92
2295,459,183.82,790.71,5,1052,1,209.19
2296,459,305.89,508.05,12,1166,0,215.29
2297,459,640.04,472.51,1,1167,5,232.0
2298,459,10.0,167.48,6,1070,1,200.5
2299,459,25.86,24.07,6,1182,1,201.29
2300,460,860.15,582.97,2,1091,4,243.01
2301,460,552.76,10.0,1,1128,7,227.64
2302,460,10.0,605.06,13,1129,4,200.5
2303,460,586.63,584.06,1,1157,6,229.33
2304,460,700.68,10.0,27,1118,4,235.03
2305,461,556.04,10.0,17,1106,3,227.8
2306,461,1013.69,290.99,30,1112,4,250.68
2307,461,10.0,1032.72,1,1156,3,200.5
2308,461,473.91,10.0,2,1161,4,223.7
2309,461,441.04,866.89,4,1176,4,222.05
2310,462,736.26,241.39,5,1122,4,236.81
2311,462,515.74,557.37,16,1142,1,225.79
2312,462,848.89,607.61,21,1153,3,242.44
2313,462,745.26,764.08,19,1148,5,237.26
2314,462,286.01,395.22,20,1148,6,214.3
2315,463,333.17,149.76,1,1169,2,216.66
2316,463,10.0,846.34,23,1207,0,200.5
2317,463,880.22,10.0,18,1148,1,244.01
2318,463,301.96,432.66,18,1171,0,215.1
2319,463,816.53,10.0,11,1121,7,240.83
2320,464,650.22,803.75,3,1168,3,232.51
2321,464,128.77,275.15,3,1145,6,206.44
2322,464,717.81,1003.55,23,1158,7,235.89
2323,464,450.75,477.17,10,1121,4,222.54
2324,464,841.94,10.0,7,1174,5,242.1
2325,465,243.28,660.34,12,1166,6,212.16
2326,465,224.42,440.05,1,1129,7,211.22
2327,465,734.07,296.44,18,1178,2,236.7
2328,465,660.24,586.16,16,1146,7,233.01
2329,465,759.51,572.61,8,1201,5,237.98
2330,466,476.18,614.01,17,1144,6,223.81
2331,466,211.77,191.86,7,1156,2,210.59
2332,466,950.49,583.11,17,1140,1,247.52
2333,466,539.15,10.0,8,1152,1,226.96
2334,466,710.29,929.34,7,1127,0,235.51
2335,467,392.73,147.83,16,1199,5,219.64
2336,467,548.67,1303.47,12,1104,7,227.43
2337,467,328.94,480.42,19,1215,4,216.45
2338,467,474.24,469.64,4,1170,7,223.71
2339,467,483.81,442.33,10,1177,6,224.19
2340,468,479.17,10.0,18,1205,6,223.96
2341,468,702.96,812.52,11,1181,4,235.15
2342,468,552.18,160.65,4,1195,2,227.61
2343,468,459.9,1322.95,10,1116,6,222.99
2344,468,788.98,639.18,17,1112,2,239.45
2345,469,1049.11,643.6,12,1158,5,252.46
2346,469,369.99,351.69,19,1159,1,218.5
2347,469,923.25,10.0,9,1145,2,246.16
2348,469,233.64,624.22,5,1197,5,211.68
2349,469,10.0,597.06,11,1209,2,200.5
2350,470,382.16,65.35,18,1207,2,219.11
2351,470,72.73,415.58,10,1144,4,203.64
2352,470,1128.42,10.0,13,1156,3,256.42
2353,470,157.23,1088.95,24,1249,6,207.86
2354,470,473.2,944.82,1,1236,6,223.66
2355,471,324.35,735.02,5,1158,6,216.22
2356,471,243.4,535.52,4,1160,4,212.17
2357,471,416.45,561.08,1,1229,4,220.82
2358,471,138.7,1322.63,12,1211,1,206.94
2359,471,441.35,816.69,6,1193,6,222.07
2360,472,298.91,139.54,2,1191,4,214.95
2361,472,129.31,1263.58,8,1135,1,206.47
2362,472,693.22,590.83,3,1190,7,234.66
2363,472,1051.62,627.77,9,1137,2,252.58
2364,472,1013.53,138.95,26,1167,0,250.68
2365,473,10.0,1258.17,17,1179,0,200.5
2366,473,426.41,749.11,19,1179,2,221.32
2367,473,843.9,10.0,16,1183,3,242.2
2368,473,490.83,146.81,13,1131,6,224.54
2369,473,170.8,742.42,23,1176,2,208.54
2370,474,641.56,346.63,13,1214,1,232.08
2371,474,412.92,10.0,7,1164,7,220.65
2372,474,220.25,573.58,21,1113,2,211.01
2373,474,1010.72,61.3,20,1189,6,250.54
2374,474,10.0,399.06,15,1223,6,200.5
2375,475,1206.21,153.73,14,1148,7,260.31
2376,475,1090.47,407.11,12,1190,2,254.52
2377,475,417.21,511.0,6,1189,7,220.86
2378,475,477.14,368.51,6,1181,2,223.86
2379,475,714.3,474.88,1,1161,3,235.72
2380,476,887.05,251.65,4,1126,0,244.35
2381,476,843.33,548.37,22,1167,2,242.17
2382,476,349.65,802.82,1,1252,0,217.48
2383,476,910.63,1273.62,15,1269,5,245.53
2384,476,569.08,360.09,13,1222,3,228.45
2385,477,69.84,346.84,26,1135,2,203.49
2386,477,37.77,11.48,2,1145,5,201.89
2387,477,744.38,371.66,16,1210,5,237.22
2388,477,162.49,876.66,13,1168,6,208.12
2389,477,424.1,771.72,27,1143,6,221.2
2390,478,305.95,248.32,12,1210,6,215.3
2391,478,313.61,952.07,1,1170,1,215.68
2392,478,441.92,335.43,1,1164,6,222.1
2393,478,184.3,823.48,12,1211,0,209.22
2394,478,1155.27,113.73,1,1154,0,257.76
2395,479,727.13,10.0,8,1222,7,236.36
2396,479,929.98,967.55,3,1265,2,246.5
2397,479,334.92,22.24,17,1214,6,216.75
2398,479,378.35,713.59,8,1173,4,218.92
2399,479,498.27,953.07,1,1173,2,224.91
2400,480,543.86,782.31,17,1250,4,227.19
2401,480,1193.32,168.18,9,1184,2,259.67
2402,480,723.76,426.16,17,1164,6,236.19
2403,480,323.09,10.0,1,1158,0,216.15
2404,480,488.89,155.8,6,1176,5,224.44
2405,481,501.74,685.3,9,1118,2,225.09
2406,481,482.32,694.3,8,1199,7,224.12
2407,481,172.62,1043.33,26,1216,2,208.63
2408,481,509.13,725.35,1,1172,2,225.46
2409,481,473.97,462.15,4,1189,7,223.7
2410,482,826.43,218.74,12,1223,7,241.32
2411,482,202.69,370.23,1,1218,4,210.13
2412,482,371.28,804.47,7,1155,2,218.56
2413,482,484.58,325.35,15,1155,5,224.23
2414,482,51.44,503.23,6,1190,7,202.57
2415,483,483.43,10.0,9,1165,4,224.17
2416,483,402.7,285.66,9,1255,7,220.14
2417,483,270.79,371.65,4,1186,5,213.54
2418,483,166.34,1123.67,16,1286,4,208.32
2419,483,232.91,236.72,9,1284,7,211.65
2420,484,138.03,534.49,33,1242,5,206.9
2421,484,409.66,10.0,4,1239,1,220.48
2422,484,261.02,508.01,21,1232,5,213.05
2423,484,359.05,423.29,16,1223,0,217.95
2424,484,1155.51,954.66,13,1215,6,257.78
2425,485,896.37,519.97,3,1288,6,244.82
2426,485,668.23,660.15,23,1210,7,233.41
2427,485,314.29,268.4,11,1154,1,215.71
2428,485,462.54,75.87,6,1218,0,223.13
2429,485,378.11,542.89,1,1251,7,218.91
2430,486,210.38,509.58,8,1236,2,210.52
2431,486,243.85,169.76,21,1306,7,212.19
